Pais,Codigo ISO pais,Departamento/Estado,Ciudad_Migrada,Oficina de registro,Grupo edad,Edades,Area Conocimiento,Sub Area Conocimiento,Nivel Academico,Estado civil,Genero,Etnia de la persona,Estatura CM,Pais de Nacimiento,Departamento/Estado.1,Ciudad_Origen,x inicial,y inicial,Fecha de Registro,Cantidad de personas,concat,COMPARATIVO,Coordenada X,Coordenada Y,Mes_Año,Año
ESTADOS UNIDOS,USA,NEW JERSEY,RIDGEFIELD PARK,C. NEWARK,ADULTO,59,NO INDICA,AVIACION,NO INDICA,CASADO,MASCULINO,OTRO,-1,COLOMBIA,ATLANTICO,BARRANQUILLA,3.709.024,-95.712.891,2021-10-01,1,COLOMBIAATLANTICOBARRANQUILLA,COLOMBIA,11.0101922,-74.8231794,10-2021,2021
ESTADOS UNIDOS,USA,NEW YORK,ASTORIA,C. NUEVA YORK,ADULTO,43,"ECONOMIA, ADMINISTRACION CONTADURIA Y AFINES",ECONOMIA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,OTRO,-1,COLOMBIA,ANTIOQUIA,MEDELLIN,3.709.024,-95.712.891,2023-03-01,1,COLOMBIAANTIOQUIAMEDELLIN,COLOMBIA,6.2697325,-75.6025597,03-2023,2023
ESTADOS UNIDOS,USA,VIRGINIA,ARLINGTON,C. WASHINGTON,ADULTO,59,CIENCIAS DE LA EDUCACION,EDUCACION,POSTGRADO - ESPECIALIZACION,VIUDO,FEMENINO,OTRO,-1,COLOMBIA,HUILA,PITALITO,3.709.024,-95.712.891,2023-04-01,1,COLOMBIAHUILAPITALITO,COLOMBIA,1.8171632,-76.1021362,04-2023,2023
ESTADOS UNIDOS,USA,TEXAS,HITCHCOCK,C. HOUSTON,ADULTO JOVEN,28,NINGUNA,NINGUNA,BACHILLERATO,CASADO,MASCULINO,NINGUNA,-1,COLOMBIA,SANTANDER,BUCARAMANGA,3.709.024,-95.712.891,2022-09-01,1,COLOMBIASANTANDERBUCARAMANGA,COLOMBIA,7.1669842,-73.1047294,09-2022,2022
ESTADOS UNIDOS,USA,NEW JERSEY,PATERSON,C. NEWARK,ADULTO,39,AGRONOMIA VETERINARIA Y ZOOTECNIA,AGRONOMIA,PREGRADO - TECNOLOGICO,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,LA GUAJIRA,VILLANUEVA,3.709.024,-95.712.891,2022-12-01,1,COLOMBIALA GUAJIRAVILLANUEVA,COLOMBIA,10.5909278,-72.9924063,12-2022,2022
ESTADOS UNIDOS,USA,CALIFORNIA,FONTANA,C. LOS ANGELES,ADULTO,40,COCINA Y CULINARIA,COCINA Y CULINARIA,PREGRADO - TECNICO PROFESIONAL,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,VALLE DEL CAUCA,SANTIAGO DE CALI,3.709.024,-95.712.891,2024-03-01,1,COLOMBIAVALLE DEL CAUCASANTIAGO DE CALI,COLOMBIA,3.4519988,-76.5325259,03-2024,2024
ESTADOS UNIDOS,USA,NEW YORK,FLUSHING,C. NUEVA YORK,ADULTO,55,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,ANTIOQUIA,MEDELLIN,3.709.024,-95.712.891,2023-11-01,1,COLOMBIAANTIOQUIAMEDELLIN,COLOMBIA,6.2697325,-75.6025597,11-2023,2023
ESTADOS UNIDOS,USA,FLORIDA,GAINESVILLE,C. ORLANDO,ADULTO,43,NINGUNA,NINGUNA,BACHILLERATO,CASADO,FEMENINO,OTRO,-1,COLOMBIA,ANTIOQUIA,MEDELLIN,3.709.024,-95.712.891,2024-11-01,1,COLOMBIAANTIOQUIAMEDELLIN,COLOMBIA,6.2697325,-75.6025597,11-2024,2024
ESTADOS UNIDOS,USA,NEW YORK,WHITE PLAINS,C. NUEVA YORK,ADULTO,32,"ECONOMIA, ADMINISTRACION CONTADURIA Y AFINES",CONTADURIA PUBLICA,PREGRADO - TECNICO PROFESIONAL,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2022-11-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,11-2022,2022
ESTADOS UNIDOS,USA,FLORIDA,RUSKIN,C. ORLANDO,ADULTO,59,NINGUNA,NINGUNA,BACHILLERATO,CASADO,FEMENINO,OTRO,-1,COLOMBIA,ATLANTICO,BARRANQUILLA,3.709.024,-95.712.891,2023-10-01,1,COLOMBIAATLANTICOBARRANQUILLA,COLOMBIA,11.0101922,-74.8231794,10-2023,2023
ESTADOS UNIDOS,USA,NEW JERSEY,PATERSON,C. NEWARK,ADULTO,32,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,FEMENINO,OTRO,-1,COLOMBIA,ATLANTICO,MANATI,3.709.024,-95.712.891,2022-11-01,1,COLOMBIAATLANTICOMANATI,COLOMBIA,10.4470319,-74.9594166,11-2022,2022
ESTADOS UNIDOS,USA,VIRGINIA,FALLS CHURCH,C. WASHINGTON,ADULTO JOVEN,21,NINGUNA,NINGUNA,NINGUNO,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,BOLIVAR,CARTAGENA,3.709.024,-95.712.891,2023-10-01,1,COLOMBIABOLIVARCARTAGENA,COLOMBIA,10.4265566,-75.5441671,10-2023,2023
ESTADOS UNIDOS,USA,NEW JERSEY,NORTH PLAINFIELD,C. NEWARK,ADULTO,34,NINGUNA,NINGUNA,BACHILLERATO,CASADO,MASCULINO,OTRO,-1,COLOMBIA,RISARALDA,PEREIRA,3.709.024,-95.712.891,2024-12-01,1,COLOMBIARISARALDAPEREIRA,COLOMBIA,4.7854606,-75.788322,12-2024,2024
ESTADOS UNIDOS,USA,NEW JERSEY,WHARTON,C. NEWARK,ADULTO,56,NINGUNA,NINGUNA,BACHILLERATO,CASADO,MASCULINO,OTRO,-1,COLOMBIA,VALLE DEL CAUCA,TRUJILLO,3.709.024,-95.712.891,2023-05-01,1,COLOMBIAVALLE DEL CAUCATRUJILLO,COLOMBIA,4.2123039,-76.3188928,05-2023,2023
ESTADOS UNIDOS,USA,NEW JERSEY,PATERSON,C. NEWARK,ADULTO,29,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,FEMENINO,OTRO,-1,COLOMBIA,VALLE DEL CAUCA,TULUA,3.709.024,-95.712.891,2023-03-01,1,COLOMBIAVALLE DEL CAUCATULUA,COLOMBIA,4.0856667,-76.1972779,03-2023,2023
ESTADOS UNIDOS,USA,UTAH,PROVO,C. SAN FRANCISCO,ADULTO,33,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,-1,COLOMBIA,HUILA,NEIVA,3.709.024,-95.712.891,2023-05-01,1,COLOMBIAHUILANEIVA,COLOMBIA,3.0332554,-75.2794303,05-2023,2023
AUSTRALIA,AUS,VICTORIA,MELBOURNE,C. CANBERRA,ADULTO,44,"ECONOMIA, ADMINISTRACION CONTADURIA Y AFINES",ADMINISTRACION,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,-25.274.398,133.775.136,2021-03-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,03-2021,2021
ESTADOS UNIDOS,USA,LOUISIANA,BATON ROUGE,C. HOUSTON,ADULTO JOVEN,28,"INGENIERIA, ARQUITECTURA Y AFINES","INGENIERIA AGROINDUSTRIAL, ALIMENTOS Y AFINES",PREGRADO - TECNOLOGICO,SOLTERO,FEMENINO,NINGUNA,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2024-12-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,12-2024,2024
ESTADOS UNIDOS,USA,NEW YORK,BRONX,C. NUEVA YORK,ADULTO,45,CIENCIAS DE LA SALUD,OTRO PROGRAMA DE SALUD,PREGRADO - TECNOLOGICO,CASADO,FEMENINO,OTRO,-1,COLOMBIA,SUCRE,SINCELEJO,3.709.024,-95.712.891,2023-01-01,1,COLOMBIASUCRESINCELEJO,COLOMBIA,9.2973386,-75.3926601,01-2023,2023
ESTADOS UNIDOS,USA,NEW YORK,WOODSIDE,C. NUEVA YORK,ADULTO,29,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2023-08-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,08-2023,2023
ESTADOS UNIDOS,USA,FLORIDA,MIAMI BEACH,C. MIAMI,ADULTO,41,CIENCIAS SOCIALES Y HUMANAS,DERECHO Y AFINES,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,INDï¿½GENA,-1,COLOMBIA,CORDOBA,MONTERIA,3.709.024,-95.712.891,2023-03-01,1,COLOMBIACORDOBAMONTERIA,COLOMBIA,8.6046053,-75.9783203,03-2023,2023
ESTADOS UNIDOS,USA,MINNESOTA,MENDOTA HEIGHTS,C. CHICAGO,ADULTO MAYOR,69,NINGUNA,NINGUNA,BACHILLERATO,CASADO,FEMENINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2024-07-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,07-2024,2024
ESTADOS UNIDOS,USA,FLORIDA,WESLEY CHAPEL,C. ORLANDO,ADULTO,50,CIENCIAS SOCIALES Y HUMANAS,PSICOLOGIA Y AFINES,NO INDICA,CASADO,FEMENINO,OTRO,-1,COLOMBIA,SUCRE,COROZAL,3.709.024,-95.712.891,2021-05-01,1,COLOMBIASUCRECOROZAL,COLOMBIA,9.3192389,-75.2947262,05-2021,2021
ESTADOS UNIDOS,USA,CALIFORNIA,LOS ANGELES,C. LOS ANGELES,ADULTO,42,NINGUNA,NINGUNA,BACHILLERATO,UNION_LIBRE,MASCULINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2023-08-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,08-2023,2023
ESTADOS UNIDOS,USA,FLORIDA,HIALEAH,C. MIAMI,ADULTO,45,"ECONOMIA, ADMINISTRACION CONTADURIA Y AFINES",ADMINISTRACION,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,COLOMBIA,BOYACA,CHIQUINQUIRA,3.709.024,-95.712.891,2022-07-01,1,COLOMBIABOYACACHIQUINQUIRA,COLOMBIA,5.6182733,-73.8167476,07-2022,2022
ESTADOS UNIDOS,USA,NORTH CAROLINA,THOMASVILLE,C. ATLANTA,ADULTO,45,CIENCIAS DE LA EDUCACION,EDUCACION,NO INDICA,CASADO,MASCULINO,NINGUNA,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2022-03-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,03-2022,2022
ESTADOS UNIDOS,USA,NEW JERSEY,TOMS RIVER,C. NEWARK,ADULTO MAYOR,66,NINGUNA,NINGUNA,BACHILLERATO,CASADO,FEMENINO,OTRO,-1,COLOMBIA,BOLIVAR,CARTAGENA,3.709.024,-95.712.891,2024-08-01,1,COLOMBIABOLIVARCARTAGENA,COLOMBIA,10.4265566,-75.5441671,08-2024,2024
CANADA,CAN,ALBERTA,FORT MCMURRAY,C. CALGARY,ADULTO,45,NINGUNA,NINGUNA,NO INDICA,CASADO,MASCULINO,OTRO,-1,COLOMBIA,CAUCA,MIRANDA,56.130.366,-106.346.771,2022-05-01,1,COLOMBIACAUCAMIRANDA,COLOMBIA,3.2511475,-76.2291572,05-2022,2022
ESTADOS UNIDOS,USA,NEW HAMPSHIRE,NASHUA,C. BOSTON,ADULTO MAYOR,62,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,-1,COLOMBIA,VALLE DEL CAUCA,ANSERMANUEVO,3.709.024,-95.712.891,2024-08-01,1,COLOMBIAVALLE DEL CAUCAANSERMANUEVO,COLOMBIA,4.7957054,-75.9937832,08-2024,2024
ESTADOS UNIDOS,USA,ILLINOIS,AURORA,C. CHICAGO,ADULTO,37,NINGUNA,NINGUNA,BACHILLERATO,CASADO,MASCULINO,OTRO,-1,COLOMBIA,MAGDALENA,SANTA MARTA,3.709.024,-95.712.891,2024-12-01,1,COLOMBIAMAGDALENASANTA MARTA,COLOMBIA,11.24194,-74.21167,12-2024,2024
ESTADOS UNIDOS,USA,FLORIDA,WINTER GARDEN,C. ORLANDO,ADULTO,38,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,-1,COLOMBIA,LA GUAJIRA,EL MOLINO,3.709.024,-95.712.891,2022-11-01,1,COLOMBIALA GUAJIRAEL MOLINO,COLOMBIA,10.6284107,-72.8730932,11-2022,2022
ESTADOS UNIDOS,USA,WASHINGTON,SEATTLE,C. SAN FRANCISCO,ADULTO,37,NINGUNA,NINGUNA,NO INDICA,DIVORCIADO,MASCULINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2022-05-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,05-2022,2022
ESTADOS UNIDOS,USA,CALIFORNIA,CONCORD,C. SAN FRANCISCO,ADULTO,30,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,TOLIMA,IBAGUE,3.709.024,-95.712.891,2022-09-01,1,COLOMBIATOLIMAIBAGUE,COLOMBIA,4.4386033,-75.2108857,09-2022,2022
ESTADOS UNIDOS,USA,PENNSYLVANIA,HANOVER,C. NEWARK,ADULTO,30,NINGUNA,NINGUNA,NINGUNO,CASADO,FEMENINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2023-07-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,07-2023,2023
ESTADOS UNIDOS,USA,FLORIDA,ORLANDO,C. ORLANDO,ADULTO,53,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,MASCULINO,OTRO,170,COLOMBIA,CUNDINAMARCA,FUSAGASUGA,3.709.024,-95.712.891,2023-09-01,1,COLOMBIACUNDINAMARCAFUSAGASUGA,COLOMBIA,4.3449509,-74.3674249,09-2023,2023
ESTADOS UNIDOS,USA,MINNESOTA,BLOOMINGTON,C. CHICAGO,ADULTO,30,NINGUNA,NINGUNA,BACHILLERATO,UNION_LIBRE,FEMENINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2023-09-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,09-2023,2023
ESTADOS UNIDOS,USA,NEW YORK,VALLEY STREAM,C. NUEVA YORK,ADULTO MAYOR,63,NINGUNA,NINGUNA,PRIMARIA,CASADO,MASCULINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2024-02-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,02-2024,2024
ESTADOS UNIDOS,USA,TEXAS,HOUSTON,C. HOUSTON,ADULTO,38,"INGENIERIA, ARQUITECTURA Y AFINES","INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES",POSTGRADO - DOCTORADO,CASADO,MASCULINO,NINGUNA,-1,COLOMBIA,BOLIVAR,CARTAGENA,3.709.024,-95.712.891,2024-09-01,1,COLOMBIABOLIVARCARTAGENA,COLOMBIA,10.4265566,-75.5441671,09-2024,2024
ESTADOS UNIDOS,USA,IOWA,CEDAR FALLS,C. CHICAGO,ADULTO,37,"ECONOMIA, ADMINISTRACION CONTADURIA Y AFINES",CONTADURIA PUBLICA,NO INDICA,CASADO,FEMENINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2021-08-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,08-2021,2021
ESTADOS UNIDOS,USA,FLORIDA,MIRAMAR,C. MIAMI,ADULTO,37,"INGENIERIA, ARQUITECTURA Y AFINES",INGENIERIA INDUSTRIAL Y AFINES,POSTGRADO - MAESTRIA,CASADO,FEMENINO,NINGUNA,-1,COLOMBIA,ANTIOQUIA,MEDELLIN,3.709.024,-95.712.891,2024-06-01,1,COLOMBIAANTIOQUIAMEDELLIN,COLOMBIA,6.2697325,-75.6025597,06-2024,2024
ESTADOS UNIDOS,USA,NEW YORK,ISLIP,C. NUEVA YORK,ADULTO MAYOR,60,NINGUNA,NINGUNA,NO INDICA,CASADO,FEMENINO,OTRO,-1,COLOMBIA,VALLE DEL CAUCA,YUMBO,3.709.024,-95.712.891,2022-06-01,1,COLOMBIAVALLE DEL CAUCAYUMBO,COLOMBIA,3.5834664,-76.4952223,06-2022,2022
ESTADOS UNIDOS,USA,MASSACHUSETTS,REVERE,C. BOSTON,ADULTO JOVEN,22,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,FEMENINO,OTRO,-1,COLOMBIA,ANTIOQUIA,BELLO,3.709.024,-95.712.891,2023-05-01,1,COLOMBIAANTIOQUIABELLO,COLOMBIA,6.334997,-75.5582665,05-2023,2023
ESTADOS UNIDOS,USA,FLORIDA,TAMPA,C. ORLANDO,ADULTO MAYOR,70,NINGUNA,NINGUNA,BACHILLERATO,CASADO,FEMENINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2023-11-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,11-2023,2023
ESTADOS UNIDOS,USA,SOUTH CAROLINA,MYRTLE BEACH,C. ATLANTA,ADULTO JOVEN,28,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,-1,COLOMBIA,HUILA,PITALITO,3.709.024,-95.712.891,2022-12-01,1,COLOMBIAHUILAPITALITO,COLOMBIA,1.8171632,-76.1021362,12-2022,2022
ESTADOS UNIDOS,USA,NEW JERSEY,PASSAIC,C. NEWARK,ADULTO,59,NINGUNA,NINGUNA,BACHILLERATO,VIUDO,FEMENINO,OTRO,-1,COLOMBIA,ANTIOQUIA,ITAGUI,3.709.024,-95.712.891,2023-08-01,1,COLOMBIAANTIOQUIAITAGUI,COLOMBIA,6.1724352,-75.6093254,08-2023,2023
ESTADOS UNIDOS,USA,PENNSYLVANIA,HARRISBURG,C. NEWARK,ADULTO,48,NINGUNA,NINGUNA,BACHILLERATO,CASADO,MASCULINO,NINGUNA,-1,COLOMBIA,SANTANDER,BUCARAMANGA,3.709.024,-95.712.891,2024-06-01,1,COLOMBIASANTANDERBUCARAMANGA,COLOMBIA,7.1669842,-73.1047294,06-2024,2024
ESTADOS UNIDOS,USA,MASSACHUSETTS,REVERE,C. BOSTON,ADULTO JOVEN,25,CIENCIAS SOCIALES Y HUMANAS,PSICOLOGIA Y AFINES,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,COLOMBIA,ANTIOQUIA,MEDELLIN,3.709.024,-95.712.891,2022-07-01,1,COLOMBIAANTIOQUIAMEDELLIN,COLOMBIA,6.2697325,-75.6025597,07-2022,2022
ESTADOS UNIDOS,USA,MICHIGAN,NOVI,C. CHICAGO,ADULTO,57,NINGUNA,NINGUNA,BACHILLERATO,CASADO,FEMENINO,OTRO,-1,COLOMBIA,MAGDALENA,SANTA MARTA,3.709.024,-95.712.891,2024-11-01,1,COLOMBIAMAGDALENASANTA MARTA,COLOMBIA,11.24194,-74.21167,11-2024,2024
ESTADOS UNIDOS,USA,NEW JERSEY,SADDLE BROOK,C. NEWARK,ADULTO,45,"INGENIERIA, ARQUITECTURA Y AFINES",INGENIERIA INDUSTRIAL Y AFINES,PREGRADO - PROFESIONAL,CASADO,MASCULINO,OTRO,-1,COLOMBIA,ANTIOQUIA,SANTA ROSA DE OSOS,3.709.024,-95.712.891,2022-12-01,1,COLOMBIAANTIOQUIASANTA ROSA DE OSOS,COLOMBIA,6.6453171,-75.4614576,12-2022,2022
ESTADOS UNIDOS,USA,NEW YORK,QUEENS,C. NUEVA YORK,ADULTO,39,"ECONOMIA, ADMINISTRACION CONTADURIA Y AFINES",ADMINISTRACION,PREGRADO - TECNICO PROFESIONAL,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2022-11-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,11-2022,2022
ESTADOS UNIDOS,USA,NEW YORK,DEER PARK,C. NUEVA YORK,ADULTO,43,"ECONOMIA, ADMINISTRACION CONTADURIA Y AFINES",ADMINISTRACION,NO INDICA,CASADO,FEMENINO,OTRO,-1,COLOMBIA,RISARALDA,PEREIRA,3.709.024,-95.712.891,2021-09-01,1,COLOMBIARISARALDAPEREIRA,COLOMBIA,4.7854606,-75.788322,09-2021,2021
ESTADOS UNIDOS,USA,MINNESOTA,STILLWATER,C. CHICAGO,ADULTO,40,CIENCIAS DE LA EDUCACION,EDUCACION,PREGRADO - PROFESIONAL,UNION_LIBRE,MASCULINO,NINGUNA,-1,COLOMBIA,CORDOBA,PLANETA RICA,3.709.024,-95.712.891,2022-11-01,1,COLOMBIACORDOBAPLANETA RICA,COLOMBIA,8.4076739,-75.5840456,11-2022,2022
ESTADOS UNIDOS,USA,TEXAS,THE WOODLANDS,C. HOUSTON,ADULTO,32,"INGENIERIA, ARQUITECTURA Y AFINES",INGENIERIA ELECTRICA Y AFINES,NO INDICA,CASADO,MASCULINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2022-04-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,04-2022,2022
ESTADOS UNIDOS,USA,FLORIDA,MIAMI,C. MIAMI,ADULTO,45,NINGUNA,NINGUNA,NO INDICA,CASADO,MASCULINO,NINGUNA,-1,COLOMBIA,SANTANDER,BUCARAMANGA,3.709.024,-95.712.891,2021-03-01,1,COLOMBIASANTANDERBUCARAMANGA,COLOMBIA,7.1669842,-73.1047294,03-2021,2021
ESTADOS UNIDOS,USA,FLORIDA,ORLANDO,C. ORLANDO,ADULTO,38,BELLAS ARTES,ARTES DRAMATICAS Y REPRESENTATIVAS,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,CALDAS,MANIZALES,3.709.024,-95.712.891,2023-08-01,1,COLOMBIACALDASMANIZALES,COLOMBIA,5.0743694,-75.5081167,08-2023,2023
ESTADOS UNIDOS,USA,CALIFORNIA,OAKLAND,C. SAN FRANCISCO,ADULTO,31,CIENCIAS SOCIALES Y HUMANAS,ANTROPOLOGIA O ARTES LIBERALES,NO INDICA,CASADO,FEMENINO,OTRO,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,3.709.024,-95.712.891,2022-05-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,05-2022,2022
ESTADOS UNIDOS,USA,FLORIDA,TAMPA,C. ORLANDO,ADULTO JOVEN,26,"INGENIERIA, ARQUITECTURA Y AFINES",INGENIERIA INDUSTRIAL Y AFINES,PREGRADO - TECNICO PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,-1,COLOMBIA,HUILA,NEIVA,3.709.024,-95.712.891,2022-12-01,1,COLOMBIAHUILANEIVA,COLOMBIA,3.0332554,-75.2794303,12-2022,2022
ESTADOS UNIDOS,USA,NEW YORK,BAYSIDE,C. NUEVA YORK,ADULTO,52,AGRONOMIA VETERINARIA Y AFINES,MEDICINA VETERINARIA,NO INDICA,CASADO,MASCULINO,OTRO,-1,COLOMBIA,BOYACA,CHIQUINQUIRA,3.709.024,-95.712.891,2022-05-01,1,COLOMBIABOYACACHIQUINQUIRA,COLOMBIA,5.6182733,-73.8167476,05-2022,2022
ESTADOS UNIDOS,USA,NEW JERSEY,ELIZABETH,C. NEWARK,ADULTO,35,NINGUNA,NINGUNA,BACHILLERATO,UNION_LIBRE,MASCULINO,OTRO,-1,COLOMBIA,ANTIOQUIA,MACEO,3.709.024,-95.712.891,2023-03-01,1,COLOMBIAANTIOQUIAMACEO,COLOMBIA,6.5535012,-74.7877474,03-2023,2023
AUSTRALIA,AUS,NEW SOUTH WALES,SYDNEY,C. SYDNEY,ADULTO,34,AGRONOMIA VETERINARIA Y ZOOTECNIA,AGRONOMIA,PREGRADO - PROFESIONAL,CASADO,MASCULINO,OTRO,-1,COLOMBIA,ANTIOQUIA,MEDELLIN,-25.274.398,133.775.136,2022-04-01,1,COLOMBIAANTIOQUIAMEDELLIN,COLOMBIA,6.2697325,-75.6025597,04-2022,2022
CANADA,CAN,ONTARIO,TORONTO,C. TORONTO,ADULTO,35,"INGENIERIA, ARQUITECTURA Y AFINES","INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES",PREGRADO - PROFESIONAL,CASADO,MASCULINO,NINGUNA,-1,COLOMBIA,CUNDINAMARCA,BOGOTA D.C.,56.130.366,-106.346.771,2024-08-01,1,COLOMBIACUNDINAMARCABOGOTA D.C.,COLOMBIA,4.6247961,-74.0936688,08-2024,2024
ESTADOS UNIDOS,USA,FLORIDA,ORLANDO,C. ORLANDO,ADULTO,46,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,VALLE DEL CAUCA,SANTIAGO DE CALI,3.709.024,-95.712.891,2021-06-01,1,COLOMBIAVALLE DEL CAUCASANTIAGO DE CALI,COLOMBIA,3.4519988,-76.5325259,06-2021,2021
ESTADOS UNIDOS,USA,FLORIDA,MIAMI,C. MIAMI,ADULTO,56,NINGUNA,NINGUNA,BACHILLERATO,CASADO,MASCULINO,OTRO,-1,COLOMBIA,VALLE DEL CAUCA,SANTIAGO DE CALI,3.709.024,-95.712.891,2022-11-01,1,COLOMBIAVALLE DEL CAUCASANTIAGO DE CALI,COLOMBIA,3.4519988,-76.5325259,11-2022,2022
ESTADOS UNIDOS,USA,GEORGIA,LAWRENCEVILLE,C. ATLANTA,ADULTO JOVEN,21,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,-1,COLOMBIA,ANTIOQUIA,MEDELLIN,3.709.024,-95.712.891,2023-12-01,1,COLOMBIAANTIOQUIAMEDELLIN,COLOMBIA,6.2697325,-75.6025597,12-2023,2023
ESTADOS UNIDOS,USA,FLORIDA,WELLINGTON,C. MIAMI,ADULTO,57,NINGUNA,NINGUNA,NO INDICA,CASADO,MASCULINO,OTRO,-1,COLOMBIA,ANTIOQUIA,CIUDAD BOLIVAR,3.709.024,-95.712.891,2022-01-01,1,COLOMBIAANTIOQUIACIUDAD BOLIVAR,COLOMBIA,5.8500342,-76.0208666,01-2022,2022
ESTADOS UNIDOS,USA,CONNECTICUT,MANCHESTER,C. NUEVA YORK,ADULTO,58,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,MASCULINO,OTRO,-1,COLOMBIA,VALLE DEL CAUCA,SANTIAGO DE CALI,3.709.024,-95.712.891,2023-08-01,1,COLOMBIAVALLE DEL CAUCASANTIAGO DE CALI,COLOMBIA,3.4519988,-76.5325259,08-2023,2023
